text,label
"Love coming here for $20 Tuesday deal; you just can't beat it.  I have to say, the salmon Bruschetta is my favorite of all of them.  The bottle deal can't be beat and the selections are nice. Very broad.  They change it every couple months as well, so always trying new wines.  Highly recommend getting a reservation because it's always packed on Tuesdays.  The service is great, though sometimes, if they are having a bad day, they tend to complain about how busy they are.  While I empathize, I'm here to relax and get away from my work troubles. Just be patient with them and they will treat you right.",1
"The atmosphere there is great, the food is pretty simple but tastey. I go there for their wine. It really is a great selection and the staff is pretty knowledgeable. I had the tuna sandwich for the first time the other day, cause I normally get the brushetta(sp?) and it was really good. It wasn't mayonnaise-ey. I would also recommend the nine iron.",1
Good bruschetta and sandwiches. $5 wines by the glass til 5 pm. Great for people watching. Friendly and knowledgeable staff. Cool wines by the glass and bottle. Unique wines to take home too.,1
"First time here and very impressed! My wife and I brought my parents here and we loved it!  The bruschetta board is the way to go with big servings of each.  We had the red peppers and goat cheese, apple brie and dates, classic bruschetta, and the smoked salmon. All were delicious!  The atmosphere is pretty trendy, and you have to valet your car cause there is no parking around the area.  To be honest its a little hard to have conversations in there as the music was pretty loud.  I could see how they would have that cause it seemed geared more to a younger crowd.  That was the only drawback.  I also had one of their Panini's, the Nine Iron.  It was good but could of done with out so much lettuce and had more meat.  Overall a great experience and coming back again to enjoy the bruschetta board.",1
"The bruschetta is to die for, and brunch is fantastic. Don't forget the delicious mimosas!",1
Exquisite\n\nFine wine and tasty appetizers \n\nGreat place for evening get together with friends or a table for two with a special someone!\n\nHighly recommended for people who enjoy the finer things in life.,1
"Can I just say \""""Bella Postino\""""  yummm.",1
"\""""Eat me\""""\n\nYep, that's what everything (the food) said to me as it came out. That about sums up my experience.. but read on for more specifics.\n\nService: TOP notch service. Our waiter was patient and super attentive. He knew the menu and even said, that's why I work here because EVERYTHING is good!\n\nFood: We started with the spinach artichoke/white bean hummus combo and the grilled cheese.. yes.. folks grilled cheese. This was by far the best grilled cheese I've had..ever and that says a lot. It was on a nice flaky break with the perfect amount of gooey-ness. It was served with a ketchup, fancy mustard, and pesto. Fabuloso!\n\nFor the entree - I had the tomato florentine - I felt like it was missing a spice, but it was still good. I had the chicken and mozzarella panini and the mixed greens salad. Albeit I was stuffed, it was amazing and tasted even better the next day.\n\nThe other perk is they have a focused menu. They aren't trying to be everything to everyone. Another bonus!\n\nThe open doors/windows, patio seating and coziness of the restaurant was a perk.\n\nThe only thing I wish there was more of was light. It was very hard to read the menu using a small candle. It wasn't enough for me to take this down a star though.",1
"Overpriced, mediocre food and phony.  The wines are OK but somewhat pretentious.  If you want really good food and good wines, go up the street to Hillstone on Camelback.",0
Delicious bruschetta! Loved the setting. This is a great place for a nice ladies lunch :),1
"One of my favorite restaurants in town , love the food and. Atmospheres there. Bruschetta is the best !!!",1
"My husband and I came here in late August and the weather was threatening a monsoon right as we arrived, so the restaurant interior was jam packed, I convinced the hostess that we really were okay with the risk of getting wet and she let us sit on the empty patio, which was blessedly deserted.  Our bet paid off as it didn't storm on us and instead we got to enjoy the light show and blowing trees overhead as we noshed on a mixed bruschetta board and a pub board.  \n\nI'm a big fan of their bruschetta combinations, they really have a beautiful way of combining sweet and savory ingredients in a way you wouldn't expect, but surprise your taste buds nevertheless.  I enjoyed a peach Bellini while my husband, who doesn't drink, had a really delightful cucumber honey lemonade.  As unusual sounding as it is, it's really quite amazing.  \n\nThis is such a nice place for an evening out, sans children.  If you haven't been yet you really MUST check it out; go now!",1
Ahh Postino Wine Bar... Or is it Postinos? Or Postino Wine Cafe? Whatever! \n\nI would definitely consider myself a Postino expert. Postino was a go to for countless dates of mine. I have been to all of the locations and my experience at this location has unfortunately changed. \n\nWhen I first stated going to this Postino I loved it! Me and my roommate would visit every Sunday religiously. We always got great service! Food was fantastic and timely. But it seems as if the the 40th street location is either under new management or just has new rude employees. I no longer go to this location because of a couple negative encounters with servers. I had no idea it was there business how many women I take on dates there. You would think the business would be appreciated. I was shocked when a server made a snide comment about my dating habits right in front of a lady friend. I would have been pretty pissed if that was an actual date. Very unprofessional staff at this location!\n\nI recommend going to the newer Central & Camelback location if you are planning on visiting Postino. \n\nPros:\n- cheap tasty bruschetta\n- reasonable wine prices\n- decent beers on tap\n- crazy fast but borderline annoying water refills\n- short wait times\n\nCons\n- rude servers\n- shallow menu\n- bad for taking dates,0
Nothing worth writing about except the bruschetta. Most of the wine tastes like cheap box wine and are unrecognizable labels probably stored in a warehouse! Salads are overpriced and no hot entrees...unimpressive.,0
"I'm hesitant to give 5 stars. I do it only when a place offers and experience I cannot get elsewhere.  POSTINO does that , their Bruschetta, ambiance, service and VALUE are a combination that is unmatched in Phoenix. \n\nDid I mention value? Mon & Tues you can order 4 diff types of bruschetta and an entire bottle of wine and pay $20, TOTAL. I challenge you to find a better deal.    \n\n\nBack to service , JAKE our server was great tonight, he has a very friendly demeanor and  made excellent recommendations. I've Been here about 10 times before, he was part of the reason I was compelled to write this review tonight.",1
Amazing Food and Atmosphere! Great for Couples. Sharing food is welcome and trendy here.,1
The best bruschetta ever.\nSo many delicious  flavor combinations.\nMake a meal of it.\nHighly recommended..,1
Went yesterday for the first time. It gets one star because the food was yummy. Got the choose two- Nine Iron sandwich with Mediterranean salad. Very good. Lost a star because parking is horrible despite the free but really not free valet parking. Lost a star because I do not like eating up. Meaning the table was so low you have a lot of distance to the mouth and more opportunity to spill. Lost a star because I don't like eating in my living room. Why are restaurants now making their dining room a living room? If you want to do the sofa and chair thing do it outside. Not fond of high tops either. Lost a star because they opened the garage door. We chose to sit inside for a reason. They opened it and all of a sudden it was 60 degrees.,0
Pefect food.,1
Perfect place to go hang out with a date or a group of friends. Been to both Arcadia and Postinos on Central. Brushetta is amazing and wine selection will not disappoint. Staff has been friendly at both locations as well.  Arcadia parking is a nightmare and Postinos on Central is bad but not horrible. Pricey unless you go during happy hour.,1
Had lunch of soup and sandwich here and it was delicious!  My co-workers had bruschetta board and charcuterie/olive board.  Both looked like something I'd like to try next visit.  I'll be back.,1
Everything was amazing. We got the bruschetta: you get to pick for different kinds and a panini to share. We got the iron and it is giant and delicious. More than enough food for the two of us. The wine is great. We went for happy hour $5 a glass so we just got a bottle for $20 - I'll be back!,1
Me and my wife LOVE this place! Great staff and great food. Atmosphere is fun!,1
Romantic and great food,1
"Very classy. And a classic.\nNot for a big dinner or a party over 10. \nSmall group, small bites, share a bottle, maybe a cheese board; a guaranteed good time.\n\nThey have beer too. Great beer.",1
"Be warned gluten.... Went for happy hour expecting to have GF food. Postinos said they could do gluten-free before we were seated.\nCome to find out they could only do olives truly gf once they found out it was a true allergy. \nWe were told by several different people that many items were gluten free; such as the sandwiches, but upon further questions about the meats, cheeses, etcetera being GF, they took back their reassurances. Close call to being poisoned!",0
"The bruschetta was good as always, but the artichoke and bean dips were blah and the bread was hard enough to tear up my mouth. We asked for softer French bread they say sure and brought us 3 slices! When asked for more they brought us a bowl of the hard stuff, it was quite frustrating since the service overall was bad for us. We had a server who left right after taking our initial drink order and no new server took us on. We had to flag someone new every time we needed or wanted something since no one came to check on us and that was including our food order.  I plan to stick to the one in central from now on. I've always had excellent service there.",0
Everything was phenomenal about this place except the wait time.,1
Love this place! Happy hour is great and extremely reasonable prices,1
"Not good ,, too small... n its overrated! who waits 1hr for a glass of wine., i would rather get a bottle n drink at home.",0
Great glass of Zin.  Wonderful ambiance and decor.,1
You just can't go wrong with this place!! 20$ bottle of wine and board of bruschetta Monday &Tuesday.,1
"Cactus Moon is a nice little stop over by Cabela's on 202 and Dobson. I only go there to play poker with the Dream Dealers on Tuesdays. My regular order is  the pound of wings for $5 and then usually a Three Olive Vodka special. Lots of combos there, and all are tasty. There are TVs all around the place so now that baseball season is in swing you have no problems in seeing a game if its on. The service is friendly and the food comes up quick.",1
"On a Monday/Tuesday night, if you time it right, Postino's is a neighborhood staple in Arcadia. The $20 for a bottle and board of bruschetta is a *steal*. As one of employee said, \""""How could you not order this?\"""" while we waited for our table.  \n\nMy friend and I arrived early to request a table for four. Perched on a tall side table we enjoyed a full view of the restaurant. Sipping not so daintily we quickly passed the 45 minute wait.  \n\nOnce seated Bethany was a wonder. Our bill was seamlessly transferred and waters arrived. The neat thing about traveling in a pack of four is that, Yes, You Can drink three bottles of wine. What could possibly be better than that? It removes the need to think hard about the bruschetta menu. (There are 12 options so we had one of each brought out.)\n\nWe surprised the fella in the group. He doubted that three bruschetta boards would be sufficient to feed his hungry belly. If you haven't been before, a bruschetta is palm sized and sliced into four pieces. Trust me, there's plenty. \n\nBut if you're still hungry this is a wine bar and they have food. The panini selection is wonderful, I beg to argue the Nine Iron is the best.  (Bacon layered with grilled chicken, burrata mozzarella, lettuce, beefsteak tomato and dijonnaise!) Another approach, perhaps on another visit, is to order the Butchers Block (big assortment of meat and cheese) for $14 and/or the Cheese Board for $13.\n\nIf for some reason wine is not up your alley, Postino's offers pitchers of beer. If you need to drink a cocktail...suck it up kid. That's not happening here. The Mon/Tue special begins at 8pm. I'd recommend scoring a table before the start time, even if that means buying some appetizers beforehand. \n\nMake sure to ask for Bethany! She's the sweetest thing!",1
"great service, great food",1
"Mandatory valet parking. Stuffy atmosphere. Mediocre bruschetta (especially for the price). The wine our waitress suggested was the only redeeming part of our experience. If you're in the area, try Ingo's instead.",0
Bruschetta and Panini sandwiches,1
"Really enjoyed this quaint little wine bar. Ambiance and decor were great, however it was dark so difficult to read the menu. The Waitress helped me pick out a good glass of red wine, although she liked more rose wines. The bruschetta was AMAZING!!! We tried a variety of the bruschetta: apple & bri, artichoke and prosciutto. Can't wait to go back!",1
"This restaurant occupies an old post office on a quaint corner in a residential neighborhood. The menu is simple, mostly bruscettas and salads. I prefer going before 6pm when wine is $5. a glass. During the nice weather the door opens out to the patio and you can even bring your dog. The waitstaff are all friendly and there is no bad table. Don't walk, run!",1
"Absolutely love this place. Great atmosphere. Nice wine selection too. The servers are very friendly and helpful with recommendations. Plus, their bruschetta is delish!",1
The best local wine pub if you're in the Arcadia/Biltmore area - seriously. Great paninis and bruschetta and of course ! don't forget the Red Wine ! yum try the Mozzerella and Chicken sandwich or the roasted red pepper w/ goat cheese on bread :),1
"My neighborhood spot! Great happy hour, service and vibe any day of the week. :)",1
"went on June 8th with some girlfriends\nwe sat at end of bar due to 25 min wait for table.\nWaiter had a condescending way of saying \""""you are going to eat here\""""?  \nThen later everyone got food except me, he said I did not order and I know I ordered first. The girls were confused about what to order so I also helped them choose and he said he thought I was sharing with them. He asked if I wanted to order, first I said no and then decided I would.\nHere is what ticked me off ..he said\"""" I thought I would step back until you realized the stupid thing you said\"""" I couldn't believe he would say that and from then on his service was absent.\nfood was good but his behavior as a professional server was disappointing ....",0
"Postino is delicious, reasonably priced and fun.  The only bummer is they don't have a full bar.",1
"Postinos has some of the best bruschetta I've tasted. its a classy little bistro looking place with really good lemonade as well.  its not too expensive but its definitely not cheap either. I would recommend this for a lunch type of place but not too big of a dinner,",1
"Great apps, wine and beer.  Can get a little crowded, so get there early in the evening if you can!",1
"Very trendy busy hot spot and for good reason. Yummy large chesse board with fruit nuts and bread, chicken noodle soup with real chicken and veggies :)",1
"Everyone loves this place, it's always crowded, and their happy hour prices (wine, bruschetta, salad for $20 or something like that) keep everyone coming back. My fave bruschetta is their proscuitto one, just get 4 of those and you'll be good. What I don't like is that it's hard to get seating and there is a bit of an attitude with the staff, which is rare for Phoenix. Oh, and well after all, you're still eating bruschetta, one of the few things I can actually make myself at home.",1
"All aboard for Brunch!  We are a Sunday Morning look for a great breakfast kind of people.  Our best friends told us that this place in the Arcadia district was now serving Brunch from 9AM and to check it out.  We arrived like 9:15AM with much apprehension as we were the only couple in the place.  The menu was limited but looked decent.  Oh My Goodness!  My wife ordered the Ciabatta French Toast.  Now she claims to just hate Ciabatta bread, but she was not in the mood for eggs.  ***** That was the 5-star rating she gave the dish as it was (as she admitted) the best French Toast she ever tasted.  I on the other hand always go for the biggest dish, so I ordered their Farm Scramble - Eggs, potatoes, onions,  \""""secret\""""  herbs of some sort and two kinds of cheese.  It came with a  salad of mixed greens and cherry tomatoes.  I had to take the salad even though I don't \""""ever\"""" have salad for breakfast.  I moved the salad to one side and licked off the fork .... The best tasting dressing I had tasted in years.  So I finished off the salad (that I never eat) and dug into the eggs ... Yum Yum Yum, I now have a new favorite breakfast dish.  You want a Mimosa to go with the meal?  Order  up.  We are going back this Sunday with our friends and I would highly recommend it to everyone.  A couple at another table told us that if we thought that the Brunch was good, we should come in for dinner as those meals were out of this world.  Oh .... by 9:45AM every seat in the restaurant was occupied.",1
This place has the best wednesdays in the valley! I love all of their bruschettas! I will always love this place!,1
"Great atmosphere and even better food. Order bruschetta (obviously) and make sure you get at least one prosciutto and fig in your flight! The Italian Picnic salad is amazing- goat cheese... bacon... I mean what more could you want?! The only downside is you're almost forced to use valet parking. Pretty annoying but hey, what can you do? Carry a couple bucks on you for the valet.",1
Great neighborhood joint can't beat the bruschetta and a cold brew to relax and unwind.,1
"LOVE this place. The food is always fantastic! Try the bruschetta board for sure, and usually the seasonal option is great. We went there last night and the service is simply amazing. My water was full the entire time I was there and the food came out very quickly. We arrived around 6pm and they were decently busy, but we didn't wait for a table which is nice. We have been to the Monday/Tuesday 8pm special before and that gets extremely busy. Make sure you arrive a little before 8 and you will probably wait a bit for a table but it's worth it! A board of bruschetta and a bottle of wine for $20... can't beat that anywhere! Maybe one of the best aspects of this restaurant is that they do not upcharge bottles of wine 90% like many others do. The bottle is 3x the glass price, pretty great if you ask me!",1
"Stopped by when they first opened and wasn't very impressed. I'll admit I haven't been back for a second try, but here is the first experience:\n\nIt wasn't crowded and service was extremely slow, staff seemed to be more interested in their own conversations than serving guests. Food was okay, nothing fantastic, portions were small and price was large. \n\nI'm not quite sure what all the hype has been about this place, but I might give it one more try before I totally write it off.",0
"Refreshing change from Scottsdale prices, over-the-top complexity and congestion. \n\n\u00dcber simple, almost plain-Jane, decor is misleading. Nice wine list, tho light on French wines. Nice beer list. \n\nMix and match menu with reasonable prices complementary valet parking. \n\nAND, $5 wine before 5 PM each day. \n\nI'd be inclined to try their weekend brunch it time permits some trip. \n\nI'll come back for sure.",1
"I went here with my girlfriends on a weekday at lunch time, and we were seated right away. The wine recommendations were excellent, and the food was great. I ordered the tomato and mozzarella as an entree, and it was delicious. My friends ordered a variety of food from salads to sandwiches, and we were all impressed. Great experience!",1
Only missing a star because of parking. The food (esp. the bruschetta) is excellent!,1
"My first dinner in Phoenix turned out to be a very good one thanks to Postino Arcadia. \n\nIt's classy yet casual, good for dinner (if you're more of a snack person) and relaxed despite the more dressy ambience. \n\nEach bruschetta used what tasted like locally sourced seasonal vegetables. I especially loved the Burrata, Bacon, Arugula & Tomatoes bruschetta (of course, you can never go wrong with BURRATA!). \n\nThe waiter also made an excellent recommendation for beer (dark beer lover speaking). I forget the name but ask for the darkest beer and you won't be disappointed. \n\nOverall, a refreshing first time dining experience in Phoenix!",1
"I really enjoyed this place, and my expectations were moderately high since this wine bar is considered Yelp's 100 best places to eat.\n\nI came solo and had a leisurely lunch where I wanted to order both a selection of bruschetta and half-sandwich and salad combo, but upon the waiter's recommendation I just sampled one of the bruschetta - the warm artichoke spread, which was incredible, though I gotta admit it didn't come out that warm.  It tasted like it had been sitting in the kitchen for a while before waitstaff had gotten around to picking it up and delivering it to me. Ultimately it came out kind of cold, but it was still incredibly good, so I can't complain too much (except I can because I'm Korean like that and prefer it when my food is hot off the fire hot and my drinks are icy cold).\n\nI also had a glass of white wine which was completely forgettable, Hannah's field salad, and 1/2 Tuscan Tuna Sandwich.  I don't typically go for tuna sandwiches, but it sounded perfect, and the pickles and the mustard added just the right hint of piquancy.  The salad was nice too, though a little sweet for my tastes; all in all, it paired nicely with the tuna sandwich.  I love the kale and quinoa combo.  \n\nThis is a fun place to come with friends, so that you can share all of the different types of bruschetta.  If I came back and didn't order anything but a few different bruschetta, I wouldn't feel like I missed out. :)",1
"It has a nice place that I can recommend to my friends who needs to drink and to unwind. To eat and to relax. The food is good. Personally, I love Autostrada Panini.",1
"I doubt there is much else I can say about this place that hasn't been said. It is an easy place to love; the bruschetta, the salads, the wine, the service...it seems that they really have perfected it. Anytime this place comes up in a conversation on whether or not to go, my answer will always be Yes, Yes, YES!!!",1
My favorite place!!  Bruschetta is amazing and I love the Italian Picnic salad.  Service is always great.,1
"I enjoyed this place! My husband and I met another couple here for dinner. We got 4 types of bruschetta- the seasonal, goat cheese with peppers, one with prosciutto, figs, and marscapone, and Brie apple and fig. All 4 were amazing!! I ordered a salad and the broccoli cheese soup. They were both good, but overshadowed by the amazing bruschetta. They had a very nice wine and beer selection. We saw on the patio under a heater and that made for a very nice ambiance. It took me a bit to catch on that we didn't have just one server, but that all the servers help all the tables. All in all- I would definitely go back!",1
"I've been eating at Chuy's for years - ever since my college days in Tucson. This place is cheap and cheerful - what more could you want? The food is good (I love the California Taco's), the margarita's are fabulous (I love the strawberry one's and the regular one's are so strong they make me sweat!) and it's pretty family friendly. They have great happy hour specials during the week and a full bar.\n\nYou can feed 2 people for under $20 bucks and that includes a pitcher or beer AND margarita's. They have free chips, a salsa bar, and an ice cream dispensing machine to boot.\n\nI've used Chuy's to cater corporate lunches before and it's a great deal if you need a lot of food to feed a group with a small budget. The only problem I've ever had with catering is that they forgot to give me my guacamole 3 times in a row...so check your catering order before you leave to make sure you have everything.",1
"Chuy's is one of those places that doesn't quite qualify as a dive bar/restaurant, but is close enough to count.  I like Chuy's.  It's like a mini-vacation every time you go.  Part beach bar, part pseudo-tiki (any place that has thatch palm fronds above the bar gets a star in my book!), you'll feel like you're on a beach somewhere every time you visit.  \nIt's nice to have one within walking distance to the office, to allow for a little exercise to and from and still have a good meal.  Their prices are reasonable.  I've been struggling to find a lunch under $10 these days, and the Tri-tip sandwich and an iced tea will set you back a ten spot and some change.  The food is good, did I mention that?  The staff is friendly, and they finally did away with the cheap-o' paper towels and put real napkin dispensers on each table...FTW!  \nThere's an unlimited chips and salsa bar, I like the cabo sauce the best for my chips.  I always add a little Baja sauce; you have to ask for it at the counter, to whatever I'm enjoying.  Today it happened to be the Tri-tip sandwich.  I give it 4 out of 5 stars because even though they have to-go cups, this is Phoenix.  It is 108* outside and the full glass of iced tea I left the restaurant with was gone by the time I got back to the office.  There should be a City-wide ordinance that all restaurants must supply patrons with at least a 32 oz. to-go cup during working hours.  All right, I confess that might be a little much.  The only down-side to Chuy's at lunch I've found so far is having to go back to work afterwards and not being able to enjoy a Corona with my lunch.  That's okay though, it just one more reason to go back.",1
"I had the California tacos. The salsa was really good, but the tacos were sub-par. There are too many other good restaurants in the area to waste your time here.",0
"Update MAY 5 2011:\nOH CHUY'S, HOW I WILL MISS THEE!!\nUnfortunately for society as a whole, Chuy's didn't pay the rent and they've been closed down.  I tried to go 2 days ago and there's a sign on the door talking about a Landlord's Lien for non-payment of rent.\n\nOh well, time to head to Two Hippies instead. They do nice Taco's too.\n\n------------------\nCheap Eats, Free Chips and Salsa, good $2 margheritas all day and night!  Did I mention cheap? My wife and I can usually eat well and both have a drink or two for less than $20 including a tip during happy hour.\n\nI love this place - This is how a chain should be! Tasty food, feels local even though it's not and a staff that takes care of you without ever being in your face.\nMy heart has fallen hard for the broiled mesquite fish Tacos, or the chicken tacos. The broiled fish tacos are the best I've had anywhere. I generally stay away from the steak dishes because they aren't as good but I don't hold that against them. It's just that Baja California food is best served as fish or chicken, 'nuff said.\nHere's a tip - If you don't like the rice they serve on a combo plate then you can usually substitute in an extra protion of beans or cabbage salad instead to keep it low carb.",1
"Awesome meals, especially for the price. I was raving about that the entire meal. And I think I was a fan of the margaritas. I really couldn't remember or drive home.",1
"My husband on I stopped in based on other yelp reviews and ordered a pitcher of margaritas. I am not typically a margarita fan, but these were delicious. My husband said that weren't too strong, but the flavor and price were excellent. I ordered the broiled mahi tacos and we shared the tri tip tacos. The flavor of the mahi was outstanding and the tri tip used in the tacos was tender and flavorful. The employees were also very friendly and attentive. We will definitely be visiting again.",1
"I had a mixed experience at this Banfield, and wouldn't recommend them as your first choice for a vet due to their total lack of aftercare.\n\nMy cat had (and still has) a urinary tract infection. I took him in as soon as I noticed symptoms, and was willing to do whatever it would take to make sure he gets well again. Banfield was very nearby, and they have convenient hours, open all day on the weekend.\n\nThey booked my apointment, and got me in in a few hours. The visit started with them taking my cats vitals, then playing a video about their health insurance plans while I waited for the doctor. I figured what can you do (about the advertising), it was a weekend and they got me in quickly when I called after the vet that had been recommended to me didn't have openings for days.\n\nThe doctor examined my cat, and came up with an expensive, but necessary treatment plan. Scans to see if there were stones or blockage (fortunately no) Bloodwork to figure out if he's got kidney problems or diabetes (fortunately no), and urinalysis to determine if there's an infection (yes, elevated white blood cells detected). They convinced me to leave him there all day so that they could collect a urine sample. I wandered why they didn't just use a catheter, but went with their recommendation. When I picked him up, the doctor was very friendly, talked to me about how to take care of my cat, and how to give him the prescribed antibiotics. She said \""""let us know how he's doing.\"""" A sentence that feels like a lie at this point. And I dropped over $500.\n\nOn the drive home, my cat howled in pain, and when I got home I found out he had completely wet himself. When we got home he acted much sicker than when I took him in. I called them the next day and expressed my concerns about him acting sick and asked for advice about my cat not eating. The answer from the receptionist was if I'm concerned bring him back in. No consultation, no one would talk to me, just give us more money. At least that's what it felt like. The doctor wouldn't come to the phone, and the receptionist told me, and I quote, \""""do what you want.\""""\n\nLater that night my cat started improving, and was back to normal within a week. But it didn't last.\n\nThe morning before last the infection was back. So yesterday, I went into Banfield and told the receptionist \""""I'd like to talk to someone about possibly another round of antibiotics for my cat.\"""" Once again the doctor wouldn't talk to me. The girl at the front desk just went in then back, then came out and said \""""it's been a month, we'd have to see him again.\"""" It had been less than three weeks, but okay. I told her I'm pretty broke, and she just sat there with an infuriating leave me alone look on her face. I walked in wanting to talk about treatment options and looking for advice to decide what I could afford, and left so upset and frustrated with the situation that I'll never give Banfield my business again.",0
"I scheduled a surgery for my dog to have some cysts removed. I was very worried as she is up there in age...to the point where I had to take work off. We arrived at the facility ahead of our appointment time. Nobody greated us or signed us in for over a half hour. Finally, once someone was at the desk, they said they have been trying to call me to reschedule as the vet in that day was a sub and not capable of performing the surgery. My phone was in my purse on silent as to be polite. I had called everyday that week prior basically to comfort my nerves and to find out what I should expect. Brittany is who I spoke with every time. She was nice but could provide no information. She said she would have the vet call me to answer my questions which never happened. I had no idea about cost. Will my pet be able to come home with me that day? Do you need bloodwork, etc? She said I would find all that out that day of the surgery. Unacceptable! Finally I get in with the vet. What a piece of work!!! She would not even touch my dog. Said her skin is disgusting and she smells. What vet in the world speaks about a pet as if it were an object? And to not even touch my dog??? Unreal!!! I will not be returning to ANY Banfield...EVER!!! Very sad considering I have been a customer for 10+ years. Guess your faculity is only good for vaccines. ABSOLUTELY nothing major. Oh and one last thing: the vet actually told me my dog would die on the table due to her heart murmur. I have since been to a REAL vet who confirmed this is not even true.",0
"Since my dog was a puppy, I took him here periodically for his shots and other services covered under the wellness plan. I had him on the wellness plan for about two years. The veterinary assistants were very friendly. They would try to upsell additional services not covered on the wellness plan, but would leave me alone after I would decline them. The vets, however, can be really pushy. So much that I would dread having to talk to them during every visit. I would give in sometimes just to get out of there. One vet kept on hammering me about getting my dog heart worm medication (it's preventative. My dog doesn't have heart worms, but I did give in and buy them before). I told him no thanks. He then started to guilt trip me about how my dog could die because I didn't want to pay fifty dollars for some pills. He stressed how important these pills are for my dogs survival. I then countered with \""""Well, if these pills are so important why aren't they included in the wellness plan like his rabies shots, deworming, etc.?\"""" He then shut up. Incidents like this would happen during every visit. Two different vets told me I needed to get my dog anti tartar solution to put in his water. He's a young dog and has healthy teeth! He gets his teeth brushed at the groomers! There is one Vet there who isn't a high pressure car salesman. Dr. Rice was the only vet I liked. He was very thorough and friendly. He even checked my dog's spine. No other vet did that. He told me I should get some ear cleaning solution. I asked him if the cheaper stuff on the shelves is just as good as the prescribed expensive stuff and he was honest with me. Dr. Rice was great and genuinely seemed to care. Sadly, he only saw my dog once and the receptionist said I could not request a specific vet for my visits. So, I ended my wellness plan and never returned. I don't like feeling like I'm walking onto a used car lot when I go to get my pet his check up. No thanks, Banfield.",0
