text,label
"EXTREMELY DISAPPOINTED in James, owner of Hondatronics. Just bought a used Acura, and after reading positive reviews here & other sites, decided to take my car there to see if I needed to fix/replace anything. I had no weird noises or anything, just wanted it to get checked out for peace of mind. James checked it out for me & seemed very courteous & helpful, which along with the reviews here instantly put me at ease. He checked out the car, and said everything looked fine, except for my front & right engine mounts which were cracked/broken. He said this was pretty common on my particular year/model Acura, and that although no immediate danger to me, I should think about replacing them. Parts/labor=$560 ($320/$240).\n\nWell, I bought genuine Honda parts online for $180, and had got a quote from a GREAT SHOP in Henderson (704 W sunset) for $170 tax included to install both engine mounts. Thought I was a champ for figuring out a way to save $210!  Anyways, took it there, and 5 minutes later the mechanic came out & said \""""Who told you to change these mounts?? They're both fine.\"""" He took me under my car to show me both mounts in question, and both looked just like the new parts albeit a little dirty. If I hadn't gone through the trouble and just blindly listened to James @ Hondatronics, I woulda gladly just paid the $560 for something I didn't even need! Sadly, he is the owner, so it's not like I got some unscrupulous worker trying to make a quick buck.  Maybe he is honest MOST of the time, but please-please-please get a 2nd opinion at the very least if he recommends anything other than an oil change. Such a frustrating experience!!!  This bothered me so much that this is my first yelp review...\n\np.s.  Come to think of it, no wonder I was told that I couldn't go and take a look at my car at Hondatronics--there were no broken/cracked parts to show me!!  I've been taken to the work area for a visual diagnosis at Sam's Club, Midas, Jiffy Lube, and many other shops here in Vegas...",0
"The most honest shop you will find to fix your honda.  James and his crew  are on top their game.  The shop is always kept nice and James has no problem breaking down problems in order of priority to be repaired.  This shop is the only place I trust not only mine, but my entire families vehicles to.  Not only the best service, but always backs his work.  I have never had a problem with James showing me problems with my car.  You wont be disappointed!",1
"I don't usually write reviews on services but James @ Hondatronics really impressed me.  I was in town and had a window switch that failed on me with my window stuck open and the temperatures in the 30's with a 240 mile drive back to LA.  I called a few other shops and they didn't sound like they could help me, but I saw Hondatronics on my GPS.\n\nI tried to remedy my window some more by myself and I blew a couple more circuits which made it worse.  I went by Hondatronics at 4:00 pm, it was near dark and James came out with a flashlight.  He trouble shot the problem within minutes.  He fixed all my blown circuits and got my window to roll up.  I was able to drive home that night.",1
"If you want to know the full story read the whole review. If you are just looking for a quick review read the first paragraph. \n\nIf you have a honda that needs any type of service and you live in the Vegas area, you would be a fool NOT to take it to James and Hondatronics. James is the most honest, caring, helpful, friendly mechanic I've ever met. He got the work done fast and cheap and it is work that is done REALLY WELL. Take your Honda (or Acura) to James. Trust me. \n\nHere's my story. I am an LA native and was driving with my wife to Las Vegas for the weekend. Our car broke down 62 miles outside of Vegas in the middle of nowhere at 10pm on a Friday night. I quickly pulled out my iPhone and yelped some mechanics. Hondatronics seemed to have great reviews so we had the car towed there. We left it in front of the shop at about 11:30 at night with the key in the overnight drop box. By the time we came back in the morning (Saturday morning) James already had our car pulled back around, and diagnosed. Normally Saturday service is by appointment only but because we were in need of some answers quickly James made it happen. \n\nAnd that's not all. It turns out our 66,000 mile Honda civic engine needed to be replaced. Now that's very abnormal. Honda engines are still basically brand new at 66,000 miles. Because of James' expertise with the Honda brand he knew something weird had happened. He took a look through the system and found there was NO OIL in the car. He then took time to determine there was NO OIL LEAK in the car. He came back out to us and asked if we had our car oil serviced anytime recently. We had, in fact. He let us know that the lack of oil caused the engine to basically explode, and that we needed a new one. James did an excellent job, however, documenting all the service and even went so far as to document himself unscrewing the nut from the oil pan and showing there was NO OIL. He saved the oil filter and basically gave us all the evidence we needed to bring the claim to the oil company. \n\nNot only did James do an incredible job replacing our engine, he also spent a lot of his own time helping to make sure we had what we needed to fight for our claim. James is the best mechanic I have ever come across. He is honest and stands by his work. Without question, take your Honda or Acura to James and Hondatronics. You won't be disappointed.",1
"Transmission blew on the way into Vegas at Stateline.  Towed car to shop and conducted all business over the phone.  James was nice and knowledgable.  I needed a new tranny but he gave me options (we can refill tranny and you could \""""limp\"""" back to CA)... I opted for a new one.  Offered 2 tranny options. 1 now and have car back in timely manner or order another from CA for 4 days longer.  Price difference was around grand.  Again, more options.  Couldn't wait that long, so bit the bullet.  James worked with me on price and I varified price from my regular shop in CA.  All in all, I had as pleasent an experience as I could have.  No up sale or extra crap, just the repair.",1
"Until I discovered Hondatronics I was a firm believer in that 'honest mechanic' was an oxymoron.\n\nA couple months back a motorcycle cop kindly informed with a ticket that all of my taillights were out. I thought it to be odd that every single tail light (there are 4 in total) suddenly decided to give out on me.\n\nI took it in to a nearby Midas which offered \""""free diagnostics\"""" and was quoted around $350.00 to replace the light switch which had gone out. I was about to sign off on the repairs until a close friend recommended me to Hondatronics. I brought it in and was initially a little hesitant because I had not heard of the place before. Located near the Orleans hotel it's a relatively small garage tucked away amongst other car repair and body shops.\n\nAbout 2 hours after dropping it off I got a call which told me that for some reason all of my bulbs had blown possibly due to a power surge. They replaced all of the bulbs for me for a grand total of about $13.00. James and wife who jointly run the garage are definitely honest and fair priced mechanics and I have never taken my car elsewhere.",1
"We were on a roadtrip from New Orleans to Los Angeles. Vegas was our last stop and right when we literally got on the freeway to go home, my check engine light came on. This was scary because we were from out of town, and what if we went to a local mechanic and they rip us off because knowing we are desperately trying to get home!\n\nHondatronics saved our butts! We drove up about an hour before closing, and the super nice guy who was there (I forgot his name but I think he was the owner) said he would do the diagnoses of the check engine light. He came out the car and did the check (I drive a 1997 Honda CR-V with over 189,000 miles on it, and of course we had just driven all the way across the country). He said the engine was running lein, but we should be fine to drive all the way back to Los Angeles and turned the light off for us. He didn't mind that we obviously couldn't give him the business, he was just being an awesome nice guy and didn't charge us for anything. We got back fine and I've since had my local mechanic here work on the issue. \n\nThis is a sign of a place you can trust which is why I am writing the review. If you live in Las Vegas and own a Honda, give this place a try!",1
Suuuuper friendly staff got me in and out with an oil change in under 30 minutes! I walked in without an appointment but they took me right in. Very helpful and affordable prices are just a perk!  I absolutely recommend giving Hondatronics your business!,1
Friendly honest service. Saved our Thanksgiving vacation and got us back on the road quickly.,1
"Went today for an oil change and they're closed, for lease sign up and no one at the place, it appears HondaTronics is no more (hopefully they find a new location)",1
"O Executive Airport Shuttle, if you're going to ask me to call ahead, and actually write down my name, it's kinda rude for you to then leave the hotel without me on Monday morning when I show up 15 seconds after 7:30...\n\nThe bus was in good condition, the driver was polite, and the actual ride to the airport was fine.  The phone and dispatch operators I spoke with were friendly, prompt, courteous, and all that.  This should have been a good experience.   \n\nI would have been much happier if I was told \""""THE BUS LEAVES EVERY 30 MINUTES, BE EARLY YOU LUSH\"""" by a gravelly, whiskey roughened, world-weary voice on the phone.  It's Vegas... spell out the details... you could even write it on the little voucher, or if it's actually there already and I just didn't notice, maybe write it in bigger letters.",0
They were 25 minutes late. I called and was told they were only 5 minutes away.  Ten minutes late I called and told they would be there in 5 minutes.  Would not recommend.,0
"While I liked the guy who drove me from the airport (very engaging), getting them to do the pickup was a big HELL NO.  I called to arrange it before hand then called when they were late.  I ended up having to take a cab to the airport and wasted my previously paid ride back to the airport.  Will never use them again!",0
"I am going to have to add to the general consensus that Executive Shuttle sucks. The trip to our hotel was easy as pie, just a long line at the airport, but that's to be expected. My problem with them lies in their pickup procedures. I, like everyone else who has reviewed, scheduled a pickup a day ahead. My husband and I were early, waiting in the proper place, for our noon pickup. One of their shuttles arrived at noon, but the driver refused to take us to the airport, saying he was just dropping off. At 12:15 (the end of the window of time we were told to expect), we called and were told someone was on their way. We were still waiting at 12:30, when I decided to call again. This time the guy who answered apparently had trouble finding our reservation. He put me on hold and then, several minutes later, answered again as if he never spoke to me. I told him that he had put me on hold and his response was, \""""for what?\"""" I was still waiting on hold at 12:45 when another Executive shuttle pulled up and we insisted he take us to the airport.\n\nOnce on the shuttle, it was crystal clear just how disorganized they are. We could hear dispatch and drivers yelling at each other over the radio. I will be avoiding them in the future.",0
"mm.. it's okay here!? \njust moving from one state to another and getting situated at home calls for a lot of take-out, so i figured... now's the time to really see what's up with these places that are generally new to the area too... (sort of.)\n\nso, i say....\ntheir are better places for chinese take-out.",0
"me & bf decided to try this place one day even though not many chinese places impresses me most of the time...but we both agreed, their food is actually really good. it tastes fresh. their wonton soup is amazing and surprisingly they're very generous w/ putting shrimp and wontons in it. their mongolian beef was also delicious. overall, i recommend you to try it. it's a mom and pop kind of place and you dont get to see those places as much anymore. it's very affordable too!",1
"Oh Good God. NO!\n\nI stopped by here the other day for lunch because I had to do my weekly run for lunch for our pricing meeting. I wasn't in the mood for what I was getting for everyone else so I thought Chinese, as long as they have a lunch special - why not?\n\nSo tried I did. And never again.\n\nYou walk in and they are helpful and friendly. The place is big and clean.\n\nOf course it's your typical standard \""""Chinese fare\"""". Their menu was big and many, many choices. \n\nI had to spend at least ten dollars so I could use my debit card so I ordered the pot stickers (which cost the same as my lunch special, go figure.) and chicken in garlic sauce with fried rice. \n\nOkay, truth be told I am never satisfied with fried rice from a Chinese place because I know how to make good fried rice but most fried rice from any Chinese spot is always bland and under seasoned so I don't have much gripes when it comes to bad fried rice. I can pile on sriracha and soy sauce and make it work somehow. \n\nHowever, my chicken dish was NASTY. The chicken tasted like pieces of rubber chicken that was slightly chewy but not chewy. I don't know, I can't explain. It was just odd. The flavor of the sauce was off, just not good. The broccoli in the dish was not fresh, you could see the yellowness in it. Bad idea to cook and serve this to customers. Yeah, I just didn't like it.\n\nPot stickers is the saving grace of this place. Only reason it gets two stars because I could and did eat them. \n\nGood thing I only paid $6.00 for my lunch special. But let's just say I paid $6.00 for a very upset stomach for the rest of the day. \n\nPass, do not stop at Go. If you do, you deserve to go directly to jail.",0
"My husband and I love this place. Delivery is fast and food arrives hot. I'm not that adventurous with Chinese food and usually stick to the basics.... General Tso Chicken, shrimp egg fu young and garlic pepper shrimp. All are delicious and reminds me of the Chinese takeout back east.",1
I never giving one star review but honestly I feel like it was the worst chinese food might have ever had in my life. Worst part was I really wanted too give this place a chance since so close too my house like five mins. So with open mind knowing that most of the reviews negative ones. I see for myself. Not worth it. The only thing positive the lady was very nice asking her questions and helping me figure out what should try since it was my first time. Her noodle recommendation telling me most popular baffles me. It had no flavor and mean NO flavor or distinct flavor of anything! I understand certain noodles get gravy type of sauce depending on the noodle. It was so dry that felt like needed water too get it down. Other thing order (sorry all take out) general tao chicken. She was telling me spicy but nothing spicy about it. Again NO flavor just tasted so bland need too put shoyu or something on top give it something. Both of it was BAD Chinese food.\n\nThe worst part is had half of the noodles when notice a piece of steel (from scrub pad use too clean the wok or kitchen equipment) in it. So on top of everything being bland tasteless get piece of steel in my noodles. This place is flat out Horrendous!  I never be coming back here again.,0
