text,label
"The average age of patrons at Mary Coyle is probably 63, but it's all good.  I LOVE old people.  Shoot my parents are old, my grandparents were old, and someday I will be too!  I mean, if anything, it should be a badge of honor for any ice cream parlor.  Old people KNOW old-fashioned ice cream parlors, right?  No fooling them huh?\n\nThe ice cream here is ROCKIN!  I mean 16 percent butterfat  and made fresh on the premises daily?  How can that not be simultaneously sinful, decadent and to-die-for?  Mary Coyle was just what the doctor ordered when I returned from a 2 hour workout at the gym.  Haaah!  \n\nI decided to keep it sensible and choose a \""""Showboat \""""(pippen - which is a small), but couldn't decide between one of the specialities with hot fudge or caramel.   Luckily the Turtle and the Hare featured both - glazed atop scoops of fresh butter pecan ice cream.\n\nService by the high-schooler staff was OK.  The vertical striped (pink/white) wallpaper and Norman Rockwell prints were so hokey and authentic I wanted to gag and laugh at the same time.\n\nMinuses:  The 1950s feel here is authentic, but how can an old fashioned parlor not have a bar, and row of barstools?  (Come on... Sugar Bowl has a bar!) Also,  they substituted pecans for peanuts on my ice cream.  It's OK.  It happens.  But I overheard at tables next to me that they ran out of marshmallows too.  OK, I'm no expert here, but those are ingredients that are readily available at your neighborhood Fry's.  Too much of a coincidence, and almost borderline lazy to not run out and replace immediately.\n\nDisclosure:  I must have been under the influence, because I am nearly always a gelato-ONLY fool.  But for some reason I wanted full-fat ice cream.",1
"First off the front door was locked, we were somehow \""""supposed\"""" to know not to use it and to go around the back.  Then no one actually wanted to help us at the counter.  When someone finally did ask us what we wanted, it took FOREVER.  And all we got was boring old ice cream.  The place seemed cool on the inside but we didn't feel at all welcomed and won't be going back.",0
"I never knew I was an ice cream snob, until this evening. \n\nI had such high hopes for this place.  I love diners.  I love ice cream.  Perfect location (well, almost perfect, for me).  Number one in Phoenix-Yelp Ice Cream.  How can this go wrong?  \n\nWell, unfortunately, the ice cream just didn't cut muster.  I mean, I'm sure its not the worst I've ever tasted.  (But, I am struggling to think of worse ice cream.)  There's just something that's off and I can't pinpoint it.  \n\nMaybe they were just having a bad night.  Or maybe I ordered incorrectly....",0
"My dad used to take me to Mary Coyle's for weekday dessert after lunching at Sir George's buffet West of Central on Indian School. I had to be like 3 years old. It was one of our neighborhood mainstays. A perfect birthday treat, or a place to go for no reason at all, just to enjoy company over lusciously divine creamy goodness.\n\nMary Coyle's was host to my very first on-my-own sit-down dining experience where I paid my own bill. Of course I had been raised on its ice cream since I can remember being able to put a spoon in my own mouth, but I was 10 or 11 and my best friend and I rode up on Saturday for lunch. They had just started serving sandwiches and chili. I remember feeling so grown up leaving a $0.25 tip after paying for our lunch, having no idea what the gratuity formula was. I remember it was (Matriarch) Coyle who served us.\n\nOver the years their children moved away after brief turns at managing the place and eventually they moved to the current 7th Ave location. Management/ownership changed to a non-blood relation who chose to keep the restaurant name and the names of the menu items.\n\nI refuse to step foot in the place again in solidarity with others' experiences of which I cannot enumerate here for legal reasons. Before having made that decision, I could easily say that in my own opinion the ice cream is of decidedly lower quality than that of its former glory and that for this review I can give it a second star only for the fond memories the sign evokes as I drive by.",0
It's always surprising to find yourself on the wrong side of the zeitgeist.  Such is my experience with Mary Coyle.  I've gone to MC several times over the last couple of months and only one time could I bring myself to actually sit down.  The place is filthy.  On top of that unpleasantry the bus staff is likely to be found smoking in the back parking lot while un-bussed tables piled with half eaten sundays and used napkins run amok.  The last two times I visited there was a strong and very obvious sewer issue.  How people can eat here is beyond me.  Maybe I was just unlucky and my three experiences were not the norm.  I certainly hope so but I can't bring myself to give them a fourth chance.,0
"I wanted to like it.... but after $20 for two sundaes and a rip-roaring case of heartburn, I'll pass. Gah!",0
"There are some good things about this place, but you're still better off heading to Baskin Robbins.\n\nGood: peppermint ice cream year-round, cute old-fashioned decor\n\nBad: extremely overpriced, some flavors are gross (coffee, I'm thinking of you), mediocre teenage service",0
"Rip off and slow. *fart sound* \n\nIce cream didnt even taste good, it was watery.",0
"This place is great.  A nice little ole' fashion homemade ice cream place that looks like it has been there for forever.  The place has a real nice vibe to it.  Sorta reminds me of Sugar Bowl only smaller, not as busy, and easier parking.\n\nThe menu is ginormous.  I couldn't decide what to get but that didn't matter because the other 3 people I went with chose for me.  I wanted something basic but they insisted on sharing the 'patte' thing.  It is a few scoops of ice cream over a brownie and topped with whip cream and caramel.  While it was very good it just wasn't what I wanted.  Next time I'm just going to get a scoop or 2 of the ice cream so I can really taste what the ice cream is all about.  It is just too difficult to tell when it is topped with a bunch of stuff.  The ice cream we got on the brownie though (butter brittle I think) was excellent.  They have tons of different flavors and they all sound delish!\n\nAnyway I can't wait to go back if I am ever in the area again and need a sugar rush!",1
"Sorry, Mary Coyle, I am officially over you. I have been a few times since my last review and your portion sizes are too inconsistent with your prices. I have gotten either twice the amount or half the amount of sundae for approximately the same price over the last few times. Last night was the last straw. For a small scoop of mint choco chip ice cream over a brownie, some whipped cream, and hot fudge, I paid $8.47. I gave you two stars because the sundae tasted good but I am not willing to come back and pay those prices for something I can get a couple of dollars less down the street. See ya...",0
Not really impressed with their ice cream.  Have had better at Cold Stone and Swensens and for less money.  Would not go back again if I want ice cream. This was my first visit and I have lived in Phoenix 25 years and it will be my last.,0
"Mary Coyle's is such a charming Ice Cream Parlor I had never heard of it before (I am originally not from the valley). My best friend took me here to experience the nirvana or their ice cream she spoke so highly of (and let me tell you she is quite the ice cream connoisseur). So we went and I LOVED the old fashion feel of the place, we had both lunch and ice cream there. Lunch was good but nothing to boast about, but their ice cream on the other hand... very delicious! We split our ice cream dish and ate every last bite of it! I had never heard of Mary Coyle's before but I am",1
"Let's get this straight. The ice cream was excellent. However, I had called to check the closing time and was told that it was 9pm. Although any information I could find on the internets said 10pm. OK, the internets are not always correct. \n\nMy girlfriend and I walked up there and got there around 8pm. The sign on the door listed the closing time as 10pm. The front door was locked. We could see people entering through the back and enjoying ice cream inside so went around the back. A sign in marker was on the door saying that the food kitchen was closed and all we could get was ice cream. That was fine as that was all we desired.\n\nWe entered and went to the hostess stand/'Please wait to be seated' sign. A staff member dressed in pink shirt came up and asked if we wished to be seated. We said yes and she grabbed some menus. There were many booths available. However, she led us to a half booth with ridiculously uncomfortable chairs on one side. I asked about sitting in the open booths and she explained that since they close at 9pm that section was closed. She gave us the menus and we seated ourselves on one side of the booth so as not to have to sit on the uncomfortable wire chairs. The menu stated clearly that closing time was 10pm.\n\nA waitress in a gray shirt came by and was very helpful as the menu is complicated, apparently dips are scoops (I thought dips were the liquid that went on the cone, that's a different place though), she explained the menu and then came back to take our order after a delay that was longer than I'd expect, they were busy though. \n\nDuring the interim I took a look around and noted that the 'open' seating area had filled. Now people were indeed being seated in the 'closed' area. The staff members seemed to be arrayed in pink, gray, and black (for the kitchen staff) except for one guy who seemed to be assisting in a flannel shirt and jeans. The customer seated behind me noted that he had received his sundae in a Styrofoam cup and that he remembered having them in glass previously. I did not know what he ordered. I knew that my single scoop with two toppings was costing $5.50, a Styrofoam cup would be insulting. Low and behold, our sundaes were delivered to the table in Styrofoam. The pictures I have seen also show glassware. \n\nThis was very disappointing. I am not sure if the staff had simply decided to close early for the evening or if there was some kind of issue with the dishwasher...I don't know (and we were told nothing except closing time was 9pm) what was going on. The only thing I am sure of is that no matter how great the ice cream is, it is important to run a tight ship. I am not sure if there was a manager there, if there was they should be fired.  The night was 3/9/11. \n\nThe ice cream was excellent.",0
"The kid had a great day at school, so it seemed an opportune time to hit Mary Colye's before it closes next month.  Being new(er) to Phoenix, we knew nothing of it until a few weeks ago.  So sad that they're closing, especially after our experience tonight!  The service was good, the ice cream to die for.  *sigh*  We'll have to stock up before their doors close!",1
"I'm a native to Phoenix, so I can't remember a time that MC's wasn't there. My earliest memories of the place are from when it was down on Thomas Road. In fact, my memories are so tightly interwoven with my experiences of MC that I may not be able to give a wholly objective review (but then come on... what review is every purely objective??).\n\nMy mom took me here the first time. It was one of those rare times that I had her all to myself. As we made our way in to the main seating area, I was pulled along by the signature pink striped wall paper. The portrait of MC herself, overseeing all that went on. My mom had told me that when she was a young girl that her favorite treat had been an old fashioned Cherry Soda with a float of vanilla... so of course that's what we shared. I wanted to experience what she had, so many years ago. When the drink was placed before us, Don Mclean's \""""American Pie\"""" was wafting through the air and in that single moment I became a life-long fan.\n\nMany things have changed since that first visit; owners, locations, etc., but one thing has stayed the same - MC's has been a part of our memories, our celebrations, our families, our history for over sixty years. I read a few weeks ago that unless something changes, MC's will close its doors in May 2011. For me that is something that should offer pause to everyone. It should be painful when we lose someplace that has been an institution to the trendy and chain.\n\nI will be eating a lot of MC over the next few weeks... and not just the ice cream. The walnutty chicken salad is unparalleled, the just a little smokey ham salad (which I don't think is even served anywhere else in Phoenix), the not so full mixed salad with one scoop of everything wonderful, the house made chili. Toss in a couple of Green River's, Cherry Sodas, Hot Tin Roofs, or Cashew Achoos with mom and dad, and hopefully I will imprint enough memories to get me through a lifetime.\n\nI for one will miss Mary Coyle's.",1
"I went to Mary Coyle's for the first time a little over a week ago. I had high hope for it since the people who had recommended it said it was great.\nI, however, was extremely disappointed.\n\nI walked into a hallway that was dingy looking (most old fashioned places are but this was more than usual) and I was very confused where to order to-go. There wasn't any room for those waiting for their orders, those ordering, and those coming in and out to sit down, to pass by comfortably in the hallway.\n\nAfter about 5-10 minutes someone finally came to help me (I was the only one in line) and the transaction was fast but there was no menu or anything which was fine because I knew what I wanted, I only wish I could see prices and flavors.\n\nIt took them around 20 minutes to serve me a chocolate shake....\n\nI returned to my car and tried my shake only to find i was sipping soupy chocolate syrup that tasted fainty of dust and a large scoop of vanilla ice cream. I would have taken it back but I really wasn't interested in standing in that hallway for another 20 minutes just to get another bad \""""shake\"""". \n\nOnce I could stop and try the ice cream, it wasn't too bad. Not worth $7 though.",0
"I heard this place was on its way out, so we decided to stop by today and check it out.  Is there a better mid afternoon snack than ice cream anyways?  If there is something better, please let me know :-).\n\nI read their menu online the other day and decided what I wanted already before I even got there.  My wife and I walked in and were greeted by a nice lady, took a seat, and she brought out some glasses of ice water.  Nice touch!  This place SCREAMS old school ice cream parlor.  Pink and white walls, old school booths and chairs...there arent places like this left anymore and thats a damn shame.\n\nI got a \""""Suicide\"""".  Its 3 scoops of ice cream topped with hot fudge, caramel topping, whipped cream a cherry and some amazing toasted nuts....pecans, almonds and cashews.  This thing came in a huge glass.  It was super tasty.  The only thing wrong with it was that near the bottom, some of the ice cream had chunks/flakes of actual ice in it.  Maybe that flavor was old and stale?  Other than that, the flavors were great and those toasted nuts made the whole thing!  Big Lebowski quote....\""""The rug really tied the room together\"""".  Well on this sundae, the nuts really tied the ice cream together. They were absolutely the greatest nuts I have ever had on an ice cream sundae.   My wife got a brownie sundae with pecan/toffee ice cream and hers was topped with the toasted pecans.  I had a couple of bites of hers and it was delicious too.  \n\nTotal damage after tip was $21 bucks.  A tad steep for some afternoon ice cream, but it was delicious and the memory of sitting down in the cool, old school shop was priceless.  Im glad I got here before it closes its doors for good.",1
"This is it, the last weekend ever to get some Mary Coyl's home made ice cream.",1
"48 hours before they were to close their doors after 60 years, a long time patron has purchased MCs!\n\nThey will be shutting down for a couple of weeks for a much needed redo, but he will be back in business before the end of June 2011.  : )\n\nLavender Blue Dilly Dilly lives on!!!",1
Their chocolate mint and strawberry flavors are my favorites!\n\nBring a camera--this place has plenty of photo ops!,1
"Sadly,  we had a horrible experience there tonight.\n\nLet me start with some background:  I am a Phoenix native and have been to Mary Coyle's more times than I can count.  My sister worked there many moons ago and I live mere blocks away from the store.   I desperately want this to be a successful venture for the new owner and most of all I want a great go-to spot for my husband and my kids (grandparents, aunts, uncles, etc.). I have a fantasy that this place turns into a great joint to bring clients for lunch and a solid place for food and ice cream.\n\nTonight, I went with kids.  Me and three kids to celebrate my daughter's birthday.  What could be better?  I wasn't looking forward to the dinner menu but I was hopeful that the new ownership had improved the mediocre food and the time we spent having dinner would pass without incident to get us to the main event:  ICE CREAM!!!\n\nHere's what happened:  We were ignored for about 15-20 minutes before anyone came to our table.  At that time there were only two other tables with customers in the entire restaurant.  Drink orders were taken, crayons requested.  Drinks came two by two, crayons requested again and finally arrived.  Dinner order taken another 10-15 minutes later  and then dinner arrived.  The kids dinner of hot dogs all around (1/2 of a dog/kid) were well received though they could have stood an entire hotdog.  I ordered Chili.  The chili didn't taste bad but it unfortunately it didn't ,actually, taste at all.  The kids ate their food pretty quickly and I finished my 6 bites of chili (all I could do)  and was ready for the ice cream order.  \n\n110 minutes after we arrived we got up and went to the register where our server and the manger were stationed.  No one had come to our table to ask how our food was, to refill our beverages, to clear our table, to take our ice cream order or to even walk past.  My kids went to the ice cream during this time and got samples of the flavors and had decided what they wanted to order.  We waited and waited and waited.  I called out a polite \""""excuse me\"""" to no avail as our server walked by.  Finally from our booth I called a nearby ice cream shop to see if they had a wait.  I was told they didn't and I gathered my kids and went to the register to leave.  I said to my server:  \""""you never came back to my table, you never came back\""""  \""""we sat and sat and you never came to our table\"""" she said to me:  \""""your total is $21.??\"""".  That was it.  That was my evening out to celebrate my daughter's August birthday at my neighborhood joint with her brother and her best friend.  I'm stunned.  I want this to be a great place but I would settle for a good place.  I hope that one day it is that place but it will take some time for the bad taste in my mouth to go away.",0
"Great ice cream, but when they sell a sundae for $6.99, they should at least put 3 full scoops in the dish. (as advertised on the menu)  I ordered a \""""take-out\"""" sundae that was served in styrofoam drink cup - it had 2 very small scoops of ice cream, and a small dollop of hot fudge.  I was disappointed.  I'll give them another try, just because I like that they're trying to restore an old Phoenix tradition.  However, they need to \""""measure up\"""" and get a little more realistic with what they serve.",0
"Wow! New management and it shows. It has the same charm it always has...but spiffier!!  A little cleaner, a little more updated/yet authentic....  The biggest change?  The service was STELLAR!  Totally on top I ever table and super, super nice & friendly.",1
"On a hot night a couple weeks ago the hubs and I decided that ice cream sounded like a great way to cool off and so we decided to give Mary Coyle's a try.  \n\nThe service was good - our waitress was super friendly and attentive.  The ice cream however, left a lot to be desired. Now, I don't need crazy organic, natural, churned by hand, hipster ice cream that comes in all sorts of artsy flavors.  I'm perfectly happy with regular old ice cream (we got chocolate and mint chocolate chip).  But I'm not into super sugary, artificially colored and flavored, modified dairy product.  And I like my waffle cones crisp and crunchy not soft and chewy.  \n\nWhile I was hoping this place might remind me a bit of Aglamesis (my favorite old school ice cream parlor in Cincinnati), sadly it did not.  They do certainly try and they provide service with a simile but they need to work on the quality of their product.",0
"I'm so torn as I write this review.  The atmosphere and service is unparalleled. The sweetest, cutest servers with really excellent attitudes make me want to come back, and the '50s style motif is very cool. The manager came over to see how we were doing and he was very interested to know if we were happy with everything. But...I wasn't totally satisfied. The ice cream was great - nice and creamy and real.  We split the pippen Jolly Green Giant and when it came out we were a bit underwhelmed. They made it seem to grandiose, and it was just...eh. Regular mint choco chip ice cream with some mini choco chips sprinkled on top. My mom had the Cafe Ole and loved it. My papa had a sundae with caramel sauce and loved it. It did seem a bit overpriced, but the experience was worth it.",1
"I went here on Saturday with my 2 rug rats, the baby, and the husband.  I hadn't been to Mary Coyle's since I was a kid and it was still in its original location on Thomas Road.   I was please to see they still had the mountain of ice cream that I fondly remembered from my childhood, but at the $75 price tag, there was no way MY kids were gonna get to repeat my same memory.  And while I know it wasn't $75 back then (inflation being what it is, and all) I'm still trying to figure out how my mom and dad, who were perpetually broke, swung the undoubtedly high cost back then...?\n\n\nAnyway, I digress.  The pink and white decor was cute, but it seemed a tiny bit dingy around the edges in some places.  Example: The tables had very cute, colorful Gerbera daisy arrangements, but the glass vases weren't exactly sparkling clean...  The waitress' pink skirt had stains on it that I immediately noticed...needed washing.  That kind of thing.\n\nOur waitress was very sweet, and quite attentive.  She gave us grownups pink paper menus and the kids got kiddie menus with crayons.  Paper menus normally don't bother me, but these adults menus were a bit wrinkled and I'm of the school of thought that if you are using paper menus you need to toss them out as soon as they show ANY wear.  They need to be crisp and smart looking.  You may save a nickle in printing costs, but it looks cheap overall.\n\nSo the food was delicious, I got a half soup and sandwich plate; my potato soup was fabulous (big chucks of perfectly cooked potatoes, green onion, bacon and cheddar cheese) and my Reuben sandwich was quite tasty, although a bit too 'saucey' and messy.  The kids each respectively had a hot dog and macaroni and cheese with a side of Poore Brother's Potato Chips, they ate all of it.  My husband had a French dip sub and ate the whole thing.   To finish our food we ordered the 9 scoop banana split, and the waitress had no issue with our request to substitute a couple of scoops of coffee ice cream in place of the vanilla.   (The boys had their little hearts set on trying the coffee ice cream!) \n\nThe ice cream was fabulous.  Just the perfect combination of sweet and creamy, with whipped cream, a cherry, fresh strawberry, pineapple and hot fudge toppings and roasted, chopped nuts (served on the side).\n\nI was very pleased with this late lunch.  I will come back for sure, I do have a couple of small suggestions for the management though.\n\n-Please toss out the paper menus more frequently.\n\n-Do not reuse the disposable, plastic kids cups.  (My 6 year old received one that looked like it'd seen a few different meals and it was creepy.  Maybe it was just scratched up from being slipped inside another cup, maybe, but it looked like it was used.)\n\n-The fluorescent lighting in the ladies room is horrendous.  It makes the ladies appear green and sickly when they stand under it and adjust their make up in the mirror.  This leaves us with an unpleasant feeling that makes you want to get out of the rest room as quick as possible.  Maybe that needs to be softened with an incandescent bulb, or dual vanity lights on either side of the mirror?\n\n-The security camera glaring down at people in the dining room is a bit unsettling.  Is your location really that dangerous that you feel the need for such a conspicuous video camera?  I bet you can conceal that in a corner someplace and make the place seem more inviting overall.\n\nThanks for a great family lunch!",1
"My kids absolutely love to go to Mary Coyle, my aunt takes them there quite often.\n\nI had the pleasure to visit with them a few months back and it was delicious. I can see why they get excited.\n\nI had the Almond Joy sundae and I am glad I order the small one, because it was still huge! Very rich and creamy ice cream, ask for water to help cleanse your pallet.\n\nThey have a great selection of ice creams and sundaes, if you cannot find something to appease your ice cream craving here, you just aren't trying.\n\nThe decor is a lot of fun too, old school soda shop atmosphere and surprisingly enough they do birthday parties here. Very cool (no pun intended).\n\nDid I mention they have an ice cream dish called \""""The Mountain\""""? This is supposed to feed 10 people. Dear Food Network...specifically Man Vs. Food....Mary Coyle just called you out!\n\nCertainly make time to stop by this gem of the Phoenix Valley. I will be a repeat customer.",1
"What a fun place! It's as if you are traveling back in time to a real old fashioned ice cream parlor!\n\nEven the servers have these ol' fashioned uniforms!  \n\nThere are so many flavors...too many to choose from!  I chose to have a flight of ice cream and tried 5 different flavors.  My favorite was the peanut butter with giant chunks of peanut butter!  MMMM  Pistachio was to die for!  \n\nI can't wait to go back and try a few other flavors!  Friendly, fun environment!",1
Slow service and overpriced ice cream. I would come for the retro feel if they were more productive. \n\nSkip it and go to Churn.,0
"Disappointing.. I had out of town guests visiting, and we wanted some ice cream after our dinner. We were in the general area, and I had heard so many good things about Mary Coyles, that I suggested we try it out. My friends were impressed with the appearance of the place when we got there. It was about 815pm on Sunday night. The place was reasonably busy. After looking at the menues, We decided on a \""""Peak\"""" which was listed as three flavors of ice cream with three different sauces for each scoop, and a simple sundae of Peppermint Bark Icecream with hot fudge. \n\nAfter waiting quite a while, our ice cream arrived. First shock--the Peak came in a tumbler, not in a boat or bowl. so it was three scoops of icecream (all different flavors) on top of one another, with the sauces all mixed in. To make matters worse, it was melted, so more like a milkshake instead of sundae. My peppermint bark sundae was also melted and mushy.  The three of us ate maybe half of the sundaes. When the waitress came around to check on us, we let her know that we were disapointed in both the presentation of the Peak, and the fact that both items were melty and runny. She offered to have them remade, but by this time, we just wanted to leave. She presented the bill with a 10% discount.. Woopty doo...No visit from a manager, no offer to take care of us next time... just a \""""here is your $1.25 off\"""". So we ended up paying something like $12 for two runny, melted dishes (glasses really) of ice cream.",0
"I had a waffle cone with a scoop of peanut butter cup and a scoop of rocky road. The ice cream wasn't great; the flavors seemed off, and the texture was grainy. The cone was flavorless and fell apart before I finished the first scoop. For the price, it didn't really seem worth it.",0
"Used to like this place ok, but I'll never go back.  Same surly waitress barking out that \""""this isn't McDonalds\""""  \""""this isn't fast food\""""\nThen get rid of the drive-thru.  Hire another cook or two.\nSome in our group didn't get food (before ice cream could even come out) for an hour and a half. That's an hour and a half for mac n cheese and chicken fingers. \nHungry kids screaming and running around for an hour and a half = nightmare. How 'bout this? if you don't like kids (they really seem like they don't) and serving the food items, remove the kids eat free thing and put the money towards some staffing issues.\nI still tipped the disgruntled waitress.  But, never again.",0
"Ice cream was so good - hard to find good chocolate chip ice cream, it's good here and the waffle bowl was perfect \nAlso really good coffee !\nReally nice waitress",1
Looked everywhere for a normal ice cream sundae.  This place had it with amazing flavors.  The waitresses were nice and very prompt service.  Definetely coming back!,1
"Order accuracy!!! Hot fudge Sundaes are not made with mint chocolate chip ice cream, idiots. Third time that the drive through window has completely screwed up our order. Never again",0
"This place has REALLY gone downhill in the last couple of years. I used to love coming here--hosted my 25th birthday here with a group of friends in 2008--but probably won't ever go back. Recently, I tried the chicken tenders and they literally were gigantic McDonald's-style pieces of reconstituted, processed chicken. As someone who loves fried meat and junk food...these just were nasty. Then I tried the ice cream--ordered a single scoop of rocky road to go. I actually dumped half of my serving in the bushes on the way out because it was so bad. Chalky, artificial, not the rich chocolate it should be. Painful. I finished it because I don't like to waste food, but it really was awful. My friend got a root-beer float to go, and it literally took almost 15 minutes to make. Sorry Mary Coyle! I used to love you!",0
My favorite Ice cream shop!! This is mine and my husbands typical date night stop. I love the atmosphere in the shop. It is very true to its retro vibe. The servers are great and remember us every time we visit and they are just as sweet as the ice cream. The ice cream is amazing. I always order their Mint chocolate Chip and bubblegum ice cream with sprinkles in a waffle bowl. Huge portions and cheaper then coldstone with more flavors to choose from. Their pumpkin pie ice cream is amazing it makes me wish it wasn't seasonal. \n\nWe've only eaten their food once but it was so tasty for diner food. I got the potato soup with a chicken salad sandwich and it was delicious. My husband got a french dip and compared it to my grandmas (That's impressive) You can definitely tell everything is made from scratch,1
"Disappointing....we brought our kids in with another family on a Tuesday night.  We sat outside and the weather was nice.  It wasn't very busy, but for some reason our food took almost an hour I come and when it did, it was good but that might also be because I was starving.  I frankly expected more at least in service, the waitress was nice but we had to ask for more water, and just felt like we go forgotten.  Not sure if I will be in a hurry to come back...",0
Delicious. Old fashion feel and beyond great service. We will be going back! The ice cream is very delicious. Hard to pick a favorite!,1
"Anyone who remembers as far back as my age would announce, knows that ice cream parlors are hard to come by. This one dates back to the 50's in a GREAT WAY. It's exactly what you would want in an ice cream shop. Even the waitresses appear to be a throwback to a time before they were even born (young girls wearing poodle skirts). I loved my time here and the ice cream is probably as great as the day they opened. You  can even order the option of one that serves the whole table. And why not have a party here as well? \nMy hot fudge sundae was glorious and next time I might have to go with the larger size.",1
"So I finally got the chance to try out this place, drove by couple of times and had friends said it was really good and they been coming here since kid. It was a hot Sunday afternoon in Phoenix so me and a friend was thinking what's better things to do than get some ice cream.. \n\nThis place definitely be here awhile and you can tell, as we walking in we were greeted and was seated down. The place have a 60s look to it and it was quite unique, even the employees dress according to and compliment to the store. All I wanted was some ice cream and was the reason I came here, I got the 3 dip homemade waffle bowl with mint chocolate chip, cookie and cream, and caramel pecan. I got to say this was one of the best ice cream I have tasted in a long time. Plus I didn't know 3 dip and each dip was two scoop. It was very felling. \n\nThe employee was very attentive and nice. The price for ice cream was really good for the amount. I am very please with it. I am looking forward to come back and see what else they got. One thing that caught my eyes was like a bucket of ice cream that was over $100, sounded very interesting. But man who could eat that much ice cream anyways.. Anyone who haven't check out this place should give it a try, I mean I liked it. I haven't try anything other than their ice cream which was great.\n\nOne other thing that I really like is they close at 11 on Friday and Saturday which is awesome, now I have a place to stop by after work for ice cream.\n\nWILL BE BACK AGAIN.",1
"Peach ice cream is in season. So here we go. Also, there is a special for buy two get one free. It beats the heat. 'Taking done pints home.",1
"So I just stopped by as I was craving a banana split, and in the past, I've always gotten great ice cream there.  I know that they are pricier than other places, but I also know that it is typically worth it.  This time it wasn't!  I paid almost $11 for a banana split, and only got half of a banana......really?  Bananas are dirt cheap.  The ice cream came in a large box (got it to go), so there was plenty of room, but each side of the banana split had a quarter of a banana on it.....again, really???",0
Came for ice cream sundaes.  Got that old ice cream parlor feel and extensive ice cream selection.  Mmmm!,1
Found on yelp. What a great old fashioned ice cream parlor! Service was excellent and the sundaes were amazing!,1
Its a McDonalds...,0
"Slowest service ever, sitting in drive through for ten minutes now :( \n\nNot very good, drink was watery...",0
